Date,Temperature,Humidity,Elevation,Petrol tax,Nifty 50 turnover,Number of dispensers in fuel station,Storage capacity,Number of vehicles visiting the station,Petrol Sold,Diesel Sold
2023-08-20,32.0,11,640,21,24172.44,8,14,15615,31.6,26.7
2023-08-21,33.0,10,640,29,22105.67,8,14,16034,34.6,32.1
2023-08-22,34.0,9,640,18,25147.58,8,14,21504,31.4,46.5
2023-08-23,35.0,8,640,33,28648.15,8,14,13423,44.406,53.2
2023-08-24,36.0,7,640,24,24273.17,8,14,20954,26.3,39.3
2023-08-25,35.0,6,640,14,22411.41,8,14,21903,29.1,41.1
2023-08-26,34.0,16,640,26,19094.08,8,14,18125,55.2,27.6
2023-08-27,33.0,15,640,20,19237.57,8,14,9173,35.5,51.2
2023-08-28,32.0,14,640,27,21660.69,8,14,14743,52.8,35.6
2023-08-29,31.0,13,640,36,70755.08,8,14,6729,38.2,48.9
2023-08-30,24.0,45,640,23,24056.99,8,14,19119,46.906,23.2
2023-08-31,22.0,42,640,32,23171.88,8,14,18548,26.9,37.6
2023-09-01,25.0,48,640,13,20369.16,8,14,13710,29.9,52.3
2023-09-02,23.0,40,640,15,21957.47,8,14,21242,27.6,25.6
2023-09-03,26.0,50,640,19,21482.77,8,14,8485,28.4,47.6
2023-09-04,27.0,55,640,26,22762.3,8,14,20952,30.7,32.9
2023-05-28,28.0,60,730,22,20181.42,6,17,15146,23.703,56.7
2023-05-29,26.0,52,730,34,15386.04,6,17,21589,54.7,30.9
2023-05-30,25.0,47,730,31,22612.62,6,17,20170,31.1,24.3
2023-05-31,23.0,43,730,20,19520.08,6,17,15564,35.7,42.3
2023-06-01,22.0,41,730,28,24820.77,6,17,19155,26.203,35.6
2023-06-02,21.0,39,730,16,28877.67,6,17,12132,49.8,47.8
2023-06-03,20.0,37,730,33,22699.84,6,17,18363,28.6,26.7
2023-06-04,19.0,35,730,35,19687.08,6,17,16340,46.7,32.1
2023-06-05,18.0,33,730,27,19102.48,6,17,16882,28.9,46.5
2023-06-06,19.0,35,730,18,24990.87,6,17,21603,46.8,53.2
2023-06-07,20.0,37,730,21,20619.6,6,17,18534,34.906,29.3
2023-06-08,22.0,40,730,32,17355.14,6,17,20416,49.906,41.1
2023-06-09,24.0,42,730,23,21415.89,6,17,20327,52.1,37.6
2023-06-10,25.0,45,730,24,37356.94,6,17,18058,32.8,51.2
2023-06-11,26.0,48,730,30,26376.62,6,17,17634,25.4,25.6
2023-06-12,27.0,51,730,25,22681.54,6,17,10919,25.8,48.9
2023-06-13,28.0,54,730,14,26634.06,6,17,16342,59.5,33.2
2023-06-14,29.0,57,730,17,24699.24,6,17,21014,48.1,29.1
2023-06-15,30.0,60,730,36,28540.18,6,17,8967,53.7,46.7
2023-06-16,31.0,63,730,13,23089.25,6,17,9221,37.406,37.8
2023-06-17,30.0,65,730,31,25991.55,6,17,20723,25.9,52.1
2023-06-18,29.0,63,730,17,26883.78,6,17,16615,26.1,45.6
2023-06-19,28.0,60,730,28,40163.14,6,17,15691,32.594,27.8
2023-06-20,27.0,57,730,19,27244.56,6,17,13522,43.2,38.9
2023-06-21,26.0,54,730,34,25484.44,6,17,18557,25.5,52.3
2023-06-22,25.0,51,730,15,25975.57,6,17,21664,33.9,25.6
2023-06-23,24.0,48,730,25,33269.08,6,17,16386,34.1,47.6
2023-06-24,23.0,45,730,30,26447.9,6,17,11453,53.5,32.9
2023-06-25,22.0,42,730,22,30622.66,6,17,15170,34.8,56.7
2023-06-26,21.0,39,730,16,33802.14,6,17,16941,51.7,30.9
2023-06-27,20.0,36,730,35,24522.29,6,17,7680,56.5,24.3
2023-06-28,19.0,33,730,21,29665.67,6,17,6937,32.7,42.3
2023-06-29,18.0,30,730,29,23023.86,6,17,8502,45.2,35.6
2023-06-30,17.0,27,730,18,35019.13,6,17,11347,55.8,47.8
2023-07-01,16.0,30,730,33,22995.98,6,17,19518,47.406,26.7
2023-07-02,17.0,33,730,24,23075.38,6,17,20305,53.1,32.1
2023-07-03,18.0,36,730,14,24554.71,6,17,17494,56.3,46.5
2023-07-04,19.0,39,730,26,23997.47,6,17,15534,28.3,53.2
2023-07-05,20.0,42,730,20,29899.38,6,17,20373,25.3,29.3
2023-07-06,21.0,45,730,27,28086.15,6,17,15741,31.3,41.1
2023-07-07,22.0,48,730,36,21655.87,6,17,21279,27.3,37.6
2023-07-08,23.0,51,730,23,25437.47,6,17,13259,54.906,51.2
2023-07-09,24.0,54,730,32,23201.75,6,17,10679,42.6,25.6
2023-07-10,25.0,57,730,13,29430.34,6,17,20551,59.906,48.9
2023-07-11,26.0,60,730,15,24521.24,6,17,11081,38.3,33.2
2023-07-12,27.0,63,730,19,22767.43,6,17,21980,51.5,29.1
2023-07-13,28.0,65,730,26,21484.66,6,17,8315,51.3,46.7
2023-07-14,29.0,67,730,22,26505.65,6,17,12621,26.8,37.8
2023-07-15,30.0,70,730,34,25641.41,6,17,19335,32.2,52.1
2023-07-16,31.0,72,730,31,20738.75,6,17,16552,43.8,45.6
2023-07-17,32.0,70,730,20,20226.48,6,17,16428,55.7,27.8
2023-07-18,33.0,67,730,28,20167.16,6,17,18115,47.1,38.9
2023-07-19,32.0,65,730,16,24338.24,6,17,9178,26.6,52.3
2023-07-20,31.0,63,730,33,24998.12,6,17,14963,52.5,25.6
2023-07-21,30.0,60,730,35,18237.22,6,17,21494,29.8,47.6
2023-07-22,29.0,57,730,27,22501.12,6,17,18609,28.0,32.9
2023-07-23,28.0,54,730,18,19877.49,6,17,16209,59.1,56.7
2023-07-24,27.0,51,730,21,45699.54,6,17,16276,35.3,30.9
2023-07-25,26.0,48,730,32,25962.38,6,17,20443,58.9,24.3
2023-07-26,25.0,45,730,23,24822.79,6,17,13833,41.2,42.3
2023-07-27,24.0,42,730,24,24029.89,6,17,15958,34.5,35.6
2023-07-28,23.0,39,730,30,32500.52,6,17,12679,27.1,47.8
2023-07-29,22.0,36,730,25,23591.0,6,17,20413,30.1,26.7
2023-07-30,21.0,33,730,14,23530.84,6,17,9615,53.3,32.1
2023-07-31,20.0,30,730,17,21924.34,6,17,17091,57.5,46.5
2023-08-01,19.0,27,730,36,30110.8,6,17,13381,58.3,53.2
2023-08-02,18.0,24,730,13,24332.36,6,17,17378,36.0,29.3
2023-08-03,17.0,27,730,27,21902.65,6,17,20642,30.4,41.1
2023-08-04,16.0,30,730,34,42681.35,6,17,21370,46.5,37.6
2023-08-05,15.0,33,730,20,21135.95,6,17,11857,37.9,51.2
2023-08-06,16.0,36,730,32,37351.58,6,17,20794,54.1,25.6
2023-08-07,17.0,39,730,16,26711.83,6,17,19808,49.6,48.9
2023-08-08,18.0,42,730,29,24137.57,6,17,20205,58.5,33.2
2023-08-09,19.0,45,730,23,20194.48,6,17,19489,26.4,29.1
2023-08-10,20.0,48,730,35,18118.19,6,17,14059,28.2,46.7
2023-08-11,21.0,51,730,15,19659.17,6,17,18140,58.1,37.8
2023-08-12,22.0,54,730,28,30069.78,6,17,8684,57.9,52.1
2023-08-13,23.0,57,730,14,20978.72,6,17,10736,27.9,45.6
2023-08-14,24.0,60,730,19,21459.58,6,17,20490,26.7,27.8
2023-08-15,25.0,63,730,22,26017.47,6,17,21846,24.4,38.9
2023-08-16,26.0,65,730,33,22019.04,6,17,19380,54.3,52.3
2023-08-17,27.0,45,730,30,16096.52,6,17,18233,58.7,25.6
2023-08-18,28.0,42,730,24,15499.67,6,17,13205,47.2,47.6
2023-08-19,29.0,48,730,21,18735.62,6,17,12285,45.1,32.9
2023-08-20,30.0,40,730,25,19900.99,6,17,16188,35.8,56.7
2023-08-21,24.0,50,730,18,20999.94,6,17,7666,33.3,30.9
2023-08-22,22.0,55,730,31,24363.02,6,17,8447,34.304,24.3
2023-08-23,25.0,60,730,36,14746.01,6,17,19477,44.7,42.3
2023-08-24,23.0,52,730,17,16839.87,6,17,21152,47.9,35.6
2023-08-25,26.0,47,730,26,18581.64,6,17,18586,56.4,47.8
2023-08-26,27.0,43,730,13,23582.01,6,17,15932,53.9,26.7
2023-08-27,28.0,41,730,16,17944.31,6,17,17733,53.8,32.1
2023-08-28,26.0,39,730,35,16212.9,6,17,17874,32.1,46.5
2023-08-29,25.0,37,730,31,19818.32,6,17,13117,41.7,53.2
2023-08-30,23.0,35,730,19,28939.64,6,17,21774,27.5,29.3
2023-08-31,22.0,33,730,27,19947.48,6,17,16806,34.2,41.1
2023-09-01,21.0,35,730,32,17095.73,6,17,12833,41.1,37.6
2023-09-02,20.0,37,730,22,19397.36,6,17,17987,39.5,51.2
2023-09-03,19.0,40,730,34,18452.51,6,17,16661,50.3,25.6
2023-09-04,18.0,42,730,15,19771.49,6,17,7512,31.5,48.9
2023-05-28,19.0,45,580,18,17304.87,8,22,13825,27.203,33.2
2023-05-29,20.0,48,580,28,16296.56,8,22,18670,40.6,29.1
2023-05-30,22.0,51,580,21,18288.06,8,22,14706,54.406,46.7
2023-05-31,24.0,54,580,30,17060.45,8,22,14446,43.9,37.8
2023-06-01,25.0,57,580,25,19087.29,8,22,14007,37.5,52.1
2023-06-02,26.0,60,580,33,12916.21,8,22,15645,28.703,45.6
2023-06-03,27.0,63,580,20,2482.27,8,22,19401,59.6,27.8
2023-06-04,28.0,65,580,14,13527.22,8,22,10248,40.4,38.9
2023-06-05,29.0,63,580,26,24957.24,8,22,18050,34.7,52.3
2023-06-06,30.0,60,580,29,26041.45,8,22,21890,48.0,25.6
2023-06-07,31.0,57,580,23,21681.28,8,22,18893,24.9,47.6
2023-06-08,30.0,54,580,36,16737.05,8,22,21343,49.2,32.9
2023-06-09,29.0,51,580,17,17947.2,8,22,12067,59.1,56.7
2023-06-10,28.0,48,580,27,17405.48,8,22,21578,33.4,30.9
2023-06-11,27.0,45,580,34,15906.94,8,22,20165,42.0,24.3
2023-06-12,26.0,42,580,20,14389.29,8,22,20782,43.0,42.3
2023-06-13,25.0,39,580,32,23043.25,8,22,7471,32.5,35.6
2023-06-14,24.0,36,580,16,22367.64,8,22,4348,39.7,47.8
2023-06-15,23.0,33,580,29,48877.95,8,22,2917,56.0,26.7
2023-06-16,22.0,30,580,23,22461.53,8,22,8030,25.1,32.1
2023-06-17,21.0,27,580,35,33917.52,8,22,4775,55.0,46.5
2023-06-18,20.0,30,580,15,41763.52,8,22,9102,50.1,53.2
2023-06-19,19.0,33,580,28,35654.76,8,22,5603,38.9,29.3
2023-06-20,18.0,36,580,14,24862.43,8,22,3244,51.3,41.1
2023-06-21,17.0,39,580,19,27449.96,8,22,7888,44.6,37.6
2023-06-22,16.0,42,580,22,21150.17,8,22,3029,47.7,51.2
2023-06-23,17.0,45,580,33,25404.64,8,22,7022,41.8,25.6
2023-06-24,18.0,48,580,30,25918.44,8,22,5831,54.5,48.9
2023-06-25,19.0,51,580,24,32593.42,8,22,4335,46.6,33.2
2023-06-26,20.0,54,580,21,50114.46,8,22,7499,29.3,29.1
2023-06-27,21.0,57,580,25,23615.28,8,22,6236,53.4,46.7
2023-06-28,22.0,60,580,18,23750.61,8,22,9486,47.7,37.8
2023-06-29,23.0,63,580,31,30993.12,8,22,7287,39.2,52.1
2023-06-30,24.0,65,580,36,26001.02,8,22,5783,43.2,45.6
2023-07-01,25.0,67,580,17,27709.29,8,22,3901,59.1,27.8
2023-07-02,26.0,70,580,26,20081.33,8,22,6653,44.7,38.9
2023-07-03,27.0,72,580,13,23059.25,8,22,5505,40.1,52.3
2023-07-04,28.0,70,580,16,35031.0,8,22,3989,46.7,25.6
2023-07-05,29.0,67,580,35,23697.88,8,22,9825,44.5,47.6
2023-07-06,30.0,65,580,31,14184.09,8,22,3859,36.8,32.9
2023-07-07,31.0,63,580,19,25316.13,8,22,7501,25.4,56.7
2023-07-08,32.0,60,580,27,32329.23,8,22,7123,34.906,30.9
2023-07-09,33.0,57,580,32,30868.15,8,22,5895,37.2,24.3
2023-07-10,32.0,54,580,22,26554.49,8,22,3579,39.1,42.3
2023-07-11,31.0,51,580,34,21140.94,8,22,7432,33.1,35.6
2023-07-12,30.0,48,580,15,24055.74,8,22,4130,47.9,47.8
2023-07-13,29.0,45,580,18,20958.96,8,22,5311,36.7,26.7
2023-07-14,28.0,42,580,28,23492.12,8,22,2081,46.7,32.1
2023-07-15,27.0,39,580,21,30565.5,8,22,3410,52.406,46.5
2023-07-16,26.0,36,580,30,29523.15,8,22,2328,57.8,53.2
2023-07-17,25.0,33,580,25,24435.94,8,22,5502,35.5,29.3
2023-07-18,24.0,30,580,33,47533.44,8,22,3578,30.4,41.1
2023-07-19,23.0,27,580,20,39718.84,8,22,6223,34.7,37.6
2023-07-20,22.0,24,580,14,34429.24,8,22,6497,54.2,51.2
2023-07-21,21.0,27,580,26,13917.46,8,22,2953,54.3,25.6
2023-07-22,20.0,30,580,29,48813.68,8,22,8224,39.7,48.9
2023-07-23,19.0,33,580,23,41718.64,8,22,5177,38.9,33.2
2023-07-24,18.0,36,580,36,40088.5,8,22,9522,34.304,29.1
2023-07-25,17.0,39,580,17,34516.42,8,22,6869,44.1,46.7
2023-07-26,16.0,42,580,27,32916.3,8,22,2871,33.6,37.8
2023-07-27,15.0,45,580,34,41587.85,8,22,2960,54.1,52.1
2023-07-28,16.0,48,580,20,34042.15,8,22,9612,44.1,45.6
2023-07-29,17.0,51,580,32,38395.9,8,22,2998,31.1,27.8
2023-07-30,18.0,54,580,16,33807.94,8,22,4223,38.6,38.9
2023-07-31,19.0,57,580,29,32910.82,8,22,7945,56.3,52.3
2023-08-01,20.0,60,580,23,30088.76,8,22,4962,54.1,25.6
2023-08-02,21.0,63,580,35,41082.02,8,22,5589,52.5,47.6
2023-08-03,22.0,65,580,15,31176.16,8,22,7496,54.3,32.9
2023-08-04,25.0,12,580,28,23921.14,8,22,3685,44.5,56.7
2023-08-05,24.0,11,580,14,29896.62,8,22,3673,43.8,30.9
2023-08-06,26.0,13,580,19,32535.0,8,22,6415,34.7,24.3
2023-08-07,23.0,10,580,22,29559.69,8,22,9705,38.6,42.3
2023-08-08,27.0,14,580,33,22675.22,8,22,6839,42.406,35.6
2023-08-09,28.0,15,580,30,21375.71,8,22,3787,27.4,47.8
2023-08-10,26.0,13,580,24,26872.32,8,22,6571,42.1,26.7
2023-08-11,25.0,12,580,21,29741.39,8,22,7841,42.6,32.1
2023-08-12,24.0,11,580,25,33985.94,8,22,6809,49.906,46.5
2023-08-13,23.0,10,580,18,24617.01,8,22,7601,46.4,53.2
2023-08-14,22.0,9,580,31,20850.26,8,22,6173,31.5,29.3
2023-08-15,21.0,8,580,36,24620.71,8,22,6310,45.7,41.1
2023-08-16,20.0,7,580,17,20579.8,8,22,6829,40.2,37.6
2023-08-17,19.0,6,580,26,40196.12,8,22,3940,43.1,51.2
2023-08-18,18.0,5,580,13,29646.47,8,22,8190,48.4,25.6
2023-08-19,19.0,6,580,16,1918.77,8,22,8784,39.5,48.9
2023-08-20,20.0,7,580,35,23771.71,8,22,8230,42.1,33.2
2023-08-21,21.0,8,580,31,29165.37,8,22,6477,46.3,29.1
2023-08-22,22.0,9,580,19,31029.01,8,22,5957,29.8,46.7
2023-08-23,23.0,10,580,27,33558.46,8,22,6902,38.2,37.8
2023-08-24,24.0,11,580,32,27222.37,8,22,5394,47.2,52.1
2023-08-25,25.0,12,580,22,29781.12,8,22,7383,35.094,45.6
2023-08-26,26.0,13,580,34,40109.23,8,22,9304,47.1,27.8
2023-08-27,27.0,14,580,15,37348.3,8,22,7018,28.8,38.9
2023-08-28,28.0,15,580,18,60260.88,8,22,4631,59.5,52.3
2023-08-29,29.0,16,580,28,23015.51,8,22,4715,46.6,25.6
2023-08-30,30.0,17,580,21,30291.6,8,22,8808,37.6,47.6
2023-08-31,29.0,16,580,30,28939.85,8,22,7292,40.4,32.9
2023-09-01,28.0,15,580,25,31258.4,8,22,4957,39.5,56.7
2023-09-02,27.0,14,580,33,39023.19,8,22,4857,47.1,30.9
2023-09-03,26.0,13,580,20,33382.08,8,22,4744,34.5,24.3
2023-09-04,25.0,12,580,14,38830.73,8,22,4894,51.2,42.3
2023-05-28,24.0,11,842,26,45656.57,10,22,7811,50.8,35.6
2023-05-29,23.0,10,842,29,21420.69,10,22,4684,39.1,47.8
2023-05-30,22.0,9,842,23,27940.93,10,22,9707,26.203,26.7
2023-05-31,21.0,8,842,36,30793.28,10,22,7508,59.1,32.1
2023-06-01,20.0,7,842,17,40705.56,10,22,3275,45.6,46.5
2023-06-02,19.0,6,842,31,24797.82,10,22,7137,58.8,53.2
2023-06-03,18.0,5,842,17,22480.2,10,22,7201,25.3,29.3
2023-06-04,17.0,4,842,28,21651.69,10,22,6473,48.7,41.1
2023-06-05,16.0,5,842,19,25355.05,10,22,3904,51.1,37.6
2023-06-06,15.0,6,842,34,36456.91,10,22,7839,28.1,51.2
2023-06-07,16.0,7,842,15,28292.85,10,22,4156,44.7,25.6
2023-06-08,17.0,8,842,25,34909.73,10,22,6029,56.1,48.9
2023-06-09,18.0,9,842,30,28155.46,10,22,2791,43.6,33.2
2023-06-10,19.0,10,842,22,34464.61,10,22,2411,43.6,29.1
2023-06-11,20.0,11,842,16,34567.29,10,22,2189,56.5,46.7
2023-06-12,21.0,12,842,35,38982.18,10,22,3500,47.9,37.8
2023-06-13,22.0,13,842,21,38211.25,10,22,11649,47.6,52.1
2023-06-14,23.0,14,842,29,38512.16,10,22,18410,47.9,45.6
2023-06-15,24.0,15,842,18,31253.42,10,22,16144,55.5,27.8
2023-06-16,25.0,16,842,33,25259.74,10,22,10977,52.8,38.9
2023-06-17,26.0,17,842,24,27733.51,10,22,8621,41.6,52.3
2023-06-18,27.0,18,842,14,25802.77,10,22,8743,31.7,35.8
2023-06-19,28.0,17,842,26,26145.99,10,22,18553,27.9,31.4
2023-06-20,29.0,16,842,20,33149.84,10,22,9298,32.5,41.2
2023-06-21,30.0,15,842,27,28627.58,10,22,3347,49.406,32.3
2023-06-22,31.0,14,842,36,30644.92,10,22,17454,48.6,27.9
2023-06-23,32.0,13,842,23,34402.77,10,22,8835,34.1,38.9
2023-06-24,31.0,12,842,32,37491.34,10,22,15791,36.8,52.7
2023-06-25,30.0,11,842,13,34271.05,10,22,20798,51.3,46.2
2023-06-26,29.0,10,842,15,29579.68,10,22,13403,23.1,39.5
2023-06-27,28.0,9,842,19,37428.16,10,22,5468,31.9,34.4
2023-06-28,27.0,8,842,26,35675.12,10,22,6158,22.3,23.5
2023-06-29,26.0,7,842,22,31977.33,10,22,15990,26.203,56.7
2023-06-30,25.0,6,842,34,34651.94,10,22,16685,32.3,38.1
2023-07-01,24.0,7,842,31,26815.72,10,22,10860,37.406,49.906
2023-07-02,23.0,8,842,20,24107.45,10,22,13957,43.1,53.3
2023-07-03,22.0,9,842,28,28390.68,10,22,6906,52.5,24.5
2023-07-04,21.0,10,842,16,27595.81,10,22,7768,38.9,50.3
2023-07-05,20.0,11,842,33,31869.92,10,22,13070,41.4,54.1
2023-07-06,19.0,12,842,35,38210.57,10,22,16953,23.5,40.6
2023-07-07,18.0,13,842,27,36862.29,10,22,16197,33.4,55.7
2023-07-08,17.0,14,842,18,39792.45,10,22,3138,46.2,44.6
2023-07-09,16.0,15,842,21,37205.39,10,22,16813,32.3,41.7
2023-07-10,17.0,16,842,32,29374.92,10,22,14311,23.6,57.2
2023-07-11,18.0,17,842,23,26766.78,10,22,14444,33.1,51.3
2023-07-12,19.0,18,842,24,26249.06,10,22,20699,41.1,46.7
2023-07-13,20.0,19,842,30,23599.51,10,22,16480,46.6,39.3
2023-07-14,21.0,20,842,25,29934.45,10,22,18224,51.4,52.1
2023-07-15,22.0,19,842,14,34139.01,10,22,21403,43.4,43.6
2023-07-16,23.0,18,842,17,31479.52,10,22,20452,54.5,34.906
2023-07-17,24.0,17,842,36,38866.01,10,22,8910,54.1,45.6
2023-07-18,25.0,16,842,13,32125.62,10,22,5838,55.4,58.8
2023-07-19,26.0,15,842,31,35982.19,10,22,11716,45.1,25.8
2023-07-20,27.0,16,842,17,39891.23,10,22,10667,29.8,26.8
2023-07-21,28.0,15,842,28,34761.24,10,22,14640,37.9,50.1
2023-07-22,29.0,14,842,19,30958.37,10,22,11368,42.5,42.3
2023-07-23,30.0,13,842,34,27035.17,10,22,10047,51.2,32.594
2023-07-24,31.0,12,842,15,38202.41,10,22,14832,34.8,38.7
2023-07-25,32.0,11,842,25,39752.34,10,22,17521,26.3,58.2
2023-07-26,33.0,10,842,30,30868.22,10,22,8551,36.6,48.3
2023-07-27,34.0,9,842,22,33622.56,10,22,11947,36.8,40.4
2023-07-28,35.0,8,842,16,29133.79,10,22,21728,37.406,54.906
2023-07-29,36.0,7,842,35,38509.18,10,22,20781,39.4,56.1
2023-07-30,35.0,6,842,21,35884.91,10,22,20052,24.703,47.1
2023-07-31,34.0,16,842,29,30476.76,10,22,21545,56.6,21.4
2023-08-01,33.0,15,842,18,35709.35,10,22,5102,35.8,49.1
2023-08-02,32.0,14,842,33,30762.12,10,22,17134,38.5,33.2
2023-08-03,31.0,13,842,24,28245.99,10,22,6363,38.8,45.2
2023-08-04,24.0,45,842,14,31755.41,10,22,20029,46.3,51.8
2023-08-05,22.0,42,842,26,33233.25,10,22,11564,55.6,50.9
2023-08-06,25.0,48,842,20,36518.12,10,22,14745,38.5,29.5
2023-08-07,23.0,40,842,27,38072.95,10,22,14188,37.1,37.2
2023-08-08,26.0,50,842,36,33250.65,10,22,8954,52.5,30.9
2023-08-09,27.0,55,842,23,29934.16,10,22,9497,43.8,22.9
2023-08-10,28.0,60,842,32,30384.56,10,22,14992,31.8,45.8
2023-08-11,26.0,52,842,13,35903.21,10,22,9459,41.2,33.8
2023-08-12,25.0,47,842,15,38805.79,10,22,20924,44.1,36.3
2023-08-13,23.0,43,842,19,37425.63,10,22,21180,42.8,27.7
2023-08-14,22.0,41,842,26,31025.51,10,22,10223,54.5,28.3
2023-08-15,21.0,39,842,22,27662.13,10,22,8142,32.594,27.203
2023-08-16,20.0,37,842,34,35846.88,10,22,15107,46.4,31.203
2023-08-17,19.0,35,842,31,35664.11,10,22,11876,44.2,49.406
2023-08-18,18.0,33,842,20,38419.64,10,22,13533,27.4,37.6
2023-08-19,19.0,35,842,28,32000.65,10,22,14602,21.4,36.7
2023-08-20,20.0,37,842,16,36284.92,10,22,10182,38.7,47.8
2023-08-21,22.0,40,842,33,37461.19,10,22,20050,54.5,28.6
2023-08-22,24.0,42,842,35,30325.94,10,22,16429,51.1,52.406
2023-08-23,25.0,45,842,27,26210.18,10,22,15989,51.6,42.8
2023-08-24,26.0,48,842,18,37629.87,10,22,20155,44.2,20.7
2023-08-25,27.0,51,842,21,36564.79,10,22,9160,28.3,53.9
2023-08-26,28.0,54,842,32,39430.28,10,22,12635,54.8,35.8
2023-08-27,29.0,57,842,23,34157.25,10,22,7313,49.7,27.1
2023-08-28,30.0,60,842,24,39627.58,10,22,7471,34.2,35.8
2023-08-29,31.0,63,842,30,35874.49,10,22,4348,21.5,31.4
2023-08-30,30.0,65,842,25,31973.23,10,22,2917,58.9,41.2
2023-08-31,29.0,63,842,14,37580.42,10,22,8030,47.6,32.3
2023-09-01,28.0,60,842,17,35528.36,10,22,4775,43.0,27.9
2023-09-02,27.0,57,842,36,34473.52,10,22,9102,32.406,38.9
2023-09-03,26.0,54,842,13,36346.28,10,22,5603,36.9,52.7
2023-09-04,25.0,51,842,31,31747.69,10,22,3244,55.3,46.2
2023-05-28,24.0,48,732,17,36792.46,6,13,7888,31.1,39.5
2023-05-29,23.0,45,732,28,33665.19,6,13,3029,44.6,34.4
2023-05-30,22.0,42,732,19,31645.77,6,13,7022,54.7,23.5
2023-05-31,21.0,39,732,34,39568.11,6,13,5831,29.8,56.7
2023-06-01,20.0,36,732,15,33498.23,6,13,4335,28.4,38.1
2023-06-02,19.0,33,732,25,36538.65,6,13,7499,35.8,49.906
2023-06-03,18.0,30,732,30,36347.82,6,13,6236,24.5,53.3
2023-06-04,17.0,27,732,22,34791.29,6,13,9486,40.7,24.5
2023-06-05,16.0,30,732,16,34296.81,6,13,7287,23.3,50.3
2023-06-06,17.0,33,732,35,30884.79,6,13,5783,40.5,54.1
2023-06-07,18.0,36,732,21,35218.06,6,13,3901,43.6,40.6
2023-06-08,19.0,39,732,29,36124.31,6,13,6653,32.5,55.7
2023-06-09,20.0,42,732,18,31290.64,6,13,5505,49.2,44.6
2023-06-10,21.0,45,732,33,36583.78,6,13,3989,29.5,41.7
2023-06-11,22.0,48,732,24,38903.48,6,13,9825,41.0,57.2
2023-06-12,23.0,51,732,14,30753.47,6,13,3859,42.406,51.3
2023-06-13,24.0,54,732,26,32559.84,6,13,7501,44.0,46.7
2023-06-14,25.0,57,732,20,39802.25,6,13,7123,57.6,39.3
2023-06-15,26.0,60,732,27,33218.69,6,13,5895,54.6,52.1
2023-06-16,27.0,63,732,36,39642.51,6,13,3579,45.4,43.6
2023-06-17,28.0,65,732,23,38926.82,6,13,7432,28.0,34.906
2023-06-18,29.0,67,732,32,33610.57,6,13,4130,28.6,45.6
2023-06-19,30.0,70,732,13,38401.82,6,13,5311,26.3,58.8
2023-06-20,31.0,72,732,15,35546.38,6,13,2081,34.8,25.8
2023-06-21,32.0,70,732,19,38937.16,6,13,3410,49.1,26.8
2023-06-22,33.0,67,732,26,39816.47,6,13,2328,58.8,50.1
2023-06-23,32.0,65,732,22,34532.19,6,13,5502,25.4,42.3
2023-06-24,31.0,63,732,34,36105.27,6,13,3578,39.0,32.594
2023-06-25,30.0,60,732,31,36146.62,6,13,6223,55.0,38.7
2023-06-26,29.0,57,732,20,38637.85,6,13,6497,58.5,58.2
2023-06-27,28.0,54,732,27,33233.41,6,13,2953,25.0,48.3
2023-06-28,27.0,51,732,34,36502.49,6,13,8224,20.3,40.4
2023-06-29,26.0,48,732,20,31763.36,6,13,5177,39.2,54.906
2023-06-30,25.0,45,732,32,36764.91,6,13,9522,50.2,56.1
2023-07-01,24.0,42,732,16,38368.27,6,13,6869,30.7,47.1
2023-07-02,23.0,39,732,29,31586.98,6,13,2871,44.906,21.4
2023-07-03,22.0,36,732,23,37993.46,6,13,2960,22.0,49.1
2023-07-04,21.0,33,732,35,36499.29,6,13,9612,30.1,33.2
2023-07-05,20.0,30,732,15,39046.84,6,13,2998,40.3,45.2
2023-07-06,19.0,27,732,28,36773.92,6,13,4223,48.9,51.8
2023-07-07,18.0,24,732,14,38422.26,6,13,7945,38.2,50.9
2023-07-08,17.0,27,732,19,38616.81,6,13,4962,51.3,29.5
2023-07-09,16.0,30,732,22,36601.89,6,13,5589,26.0,37.2
2023-07-10,15.0,33,732,33,36467.34,6,13,7496,22.9,30.9
2023-07-11,16.0,36,732,30,36517.67,6,13,3685,51.6,22.9
2023-07-12,17.0,39,732,24,39697.11,6,13,3673,44.3,45.8
2023-07-13,18.0,42,732,21,36994.73,6,13,6415,55.8,33.8
2023-07-14,19.0,45,732,25,39936.92,6,13,9705,48.0,36.3
2023-07-15,20.0,48,732,18,33546.42,6,13,6839,42.1,27.7
2023-07-16,21.0,51,732,31,31567.57,6,13,3787,27.9,28.3
2023-07-17,22.0,54,732,36,32799.23,6,13,6571,45.6,27.203
2023-07-18,23.0,57,732,17,33123.57,6,13,7841,50.0,31.203
2023-07-19,24.0,60,732,26,39375.52,6,13,6809,27.7,49.406
2023-07-20,25.0,63,732,13,39250.61,6,13,7601,51.4,37.6
2023-07-21,26.0,65,732,16,36492.34,6,13,6173,37.7,36.7
2023-07-22,27.0,45,732,35,34687.38,6,13,6310,53.1,47.8
2023-07-23,28.0,42,732,31,36469.57,6,13,6829,45.2,28.6
2023-07-24,29.0,48,732,19,38090.15,6,13,3940,56.3,52.406
2023-07-25,30.0,40,732,27,32769.14,6,13,8190,31.8,42.8
2023-07-26,24.0,50,732,32,38539.89,6,13,8784,53.3,20.7
